"idResource","idUser","chosenCategory","incentive"
76484,847,6,"EXTRINSIC"
76484,672,6,"EXTRINSIC"
76484,903,6,"EXTRINSIC"
76484,882,6,"EXTRINSIC"
76485,851,2,"EXTRINSIC"
76485,847,2,"EXTRINSIC"
76485,782,2,"EXTRINSIC"
76485,758,2,"EXTRINSIC"
76485,756,2,"EXTRINSIC"
76485,672,2,"EXTRINSIC"
76488,851,6,"EXTRINSIC"
76488,311,6,"EXTRINSIC"
76488,672,6,"EXTRINSIC"
76488,847,6,"EXTRINSIC"
76489,782,2,"EXTRINSIC"
76489,672,2,"EXTRINSIC"
76489,311,2,"EXTRINSIC"
76489,756,2,"EXTRINSIC"
76489,851,2,"EXTRINSIC"
76489,846,2,"EXTRINSIC"
76489,847,2,"EXTRINSIC"
76490,672,2,"EXTRINSIC"
76490,882,2,"EXTRINSIC"
76490,851,2,"EXTRINSIC"
76490,903,2,"EXTRINSIC"
76490,847,2,"EXTRINSIC"
76491,850,6,"EXTRINSIC"
76491,879,6,"EXTRINSIC"
76491,672,6,"EXTRINSIC"
76491,882,6,"EXTRINSIC"
76492,672,6,"EXTRINSIC"
76492,756,6,"EXTRINSIC"
76492,847,6,"EXTRINSIC"
76492,851,6,"EXTRINSIC"
76492,854,6,"EXTRINSIC"
76493,879,2,"EXTRINSIC"
76493,672,2,"EXTRINSIC"
76493,882,2,"EXTRINSIC"
76493,851,2,"EXTRINSIC"
76493,847,2,"EXTRINSIC"
76493,854,2,"EXTRINSIC"
76495,311,6,"EXTRINSIC"
76495,756,6,"EXTRINSIC"
76495,672,6,"EXTRINSIC"
76495,851,6,"EXTRINSIC"
76496,875,6,"EXTRINSIC"
76496,854,6,"EXTRINSIC"
76496,756,6,"EXTRINSIC"
76496,672,6,"EXTRINSIC"
76496,847,6,"EXTRINSIC"
76497,672,2,"EXTRINSIC"
76497,879,2,"EXTRINSIC"
76497,850,2,"EXTRINSIC"
76497,882,2,"EXTRINSIC"
76497,851,2,"EXTRINSIC"
76498,851,2,"EXTRINSIC"
76498,756,2,"EXTRINSIC"
76498,854,2,"EXTRINSIC"
76498,672,2,"EXTRINSIC"
76498,882,2,"EXTRINSIC"
76499,903,6,"EXTRINSIC"
76499,672,6,"EXTRINSIC"
76499,847,6,"EXTRINSIC"
76499,882,6,"EXTRINSIC"
76500,756,6,"EXTRINSIC"
76500,311,6,"EXTRINSIC"
76500,854,6,"EXTRINSIC"
76500,851,6,"EXTRINSIC"
76500,672,6,"EXTRINSIC"
76501,854,2,"EXTRINSIC"
76501,873,2,"EXTRINSIC"
76501,756,2,"EXTRINSIC"
76501,672,2,"EXTRINSIC"
76501,847,2,"EXTRINSIC"
76503,311,6,"EXTRINSIC"
76503,877,6,"EXTRINSIC"
76503,672,6,"EXTRINSIC"
76503,879,6,"EXTRINSIC"
76505,756,2,"EXTRINSIC"
76505,672,2,"EXTRINSIC"
76505,854,2,"EXTRINSIC"
76505,847,2,"EXTRINSIC"
76506,882,2,"EXTRINSIC"
76506,851,2,"EXTRINSIC"
76506,672,2,"EXTRINSIC"
76506,756,2,"EXTRINSIC"
76506,854,2,"EXTRINSIC"
76508,851,6,"EXTRINSIC"
76508,756,6,"EXTRINSIC"
76508,882,6,"EXTRINSIC"
76508,847,6,"EXTRINSIC"
76508,672,6,"EXTRINSIC"
76509,672,2,"EXTRINSIC"
76509,847,2,"EXTRINSIC"
76509,756,2,"EXTRINSIC"
76509,854,2,"EXTRINSIC"
76509,875,2,"EXTRINSIC"
76510,879,2,"EXTRINSIC"
76510,851,2,"EXTRINSIC"
76510,882,2,"EXTRINSIC"
76510,672,2,"EXTRINSIC"
76510,847,2,"EXTRINSIC"
76511,672,6,"EXTRINSIC"
76511,882,6,"EXTRINSIC"
76511,879,6,"EXTRINSIC"
76511,850,6,"EXTRINSIC"
76511,851,6,"EXTRINSIC"
76512,854,6,"EXTRINSIC"
76512,851,6,"EXTRINSIC"
76512,672,6,"EXTRINSIC"
76512,756,6,"EXTRINSIC"
76512,847,6,"EXTRINSIC"
76513,854,2,"EXTRINSIC"
76513,756,2,"EXTRINSIC"
76513,851,2,"EXTRINSIC"
76513,672,2,"EXTRINSIC"
76513,864,2,"EXTRINSIC"
76516,672,6,"EXTRINSIC"
76516,311,6,"EXTRINSIC"
76516,756,6,"EXTRINSIC"
76516,851,6,"EXTRINSIC"
76517,851,2,"EXTRINSIC"
76517,847,2,"EXTRINSIC"
76517,879,2,"EXTRINSIC"
76517,672,2,"EXTRINSIC"
76517,882,2,"EXTRINSIC"
76518,672,2,"EXTRINSIC"
76518,311,2,"EXTRINSIC"
76518,851,2,"EXTRINSIC"
76519,854,6,"EXTRINSIC"
76519,756,6,"EXTRINSIC"
76519,851,6,"EXTRINSIC"
76519,877,6,"EXTRINSIC"
76519,672,6,"EXTRINSIC"
76520,676,6,"EXTRINSIC"
76520,851,6,"EXTRINSIC"
76520,847,3,"EXTRINSIC"
76520,672,6,"EXTRINSIC"
76520,854,6,"EXTRINSIC"
76520,756,6,"EXTRINSIC"
76520,817,6,"EXTRINSIC"
76521,672,2,"EXTRINSIC"
76521,847,2,"EXTRINSIC"
76521,851,2,"EXTRINSIC"
76521,854,2,"EXTRINSIC"
76521,756,2,"EXTRINSIC"
76522,851,2,"EXTRINSIC"
76522,311,2,"EXTRINSIC"
76522,672,2,"EXTRINSIC"
76523,847,6,"EXTRINSIC"
76523,672,6,"EXTRINSIC"
76523,854,6,"EXTRINSIC"
76523,851,6,"EXTRINSIC"
76525,311,2,"EXTRINSIC"
76525,851,2,"EXTRINSIC"
76525,672,2,"EXTRINSIC"
76526,672,2,"EXTRINSIC"
76526,756,2,"EXTRINSIC"
76526,758,2,"EXTRINSIC"
76526,851,2,"EXTRINSIC"
76526,847,2,"EXTRINSIC"
76526,854,2,"EXTRINSIC"
76527,672,6,"EXTRINSIC"
76527,847,6,"EXTRINSIC"
76527,851,6,"EXTRINSIC"
76527,850,6,"EXTRINSIC"
76529,877,2,"EXTRINSIC"
76529,672,2,"EXTRINSIC"
76529,882,5,"EXTRINSIC"
76529,850,2,"EXTRINSIC"
76529,879,2,"EXTRINSIC"
76529,892,2,"EXTRINSIC"
76530,851,2,"EXTRINSIC"
76530,847,2,"EXTRINSIC"
76530,864,2,"EXTRINSIC"
76530,854,2,"EXTRINSIC"
76530,672,2,"EXTRINSIC"
76530,756,2,"EXTRINSIC"
76532,851,6,"EXTRINSIC"
76532,877,6,"EXTRINSIC"
76532,892,6,"EXTRINSIC"
76532,672,6,"EXTRINSIC"
76532,882,1,"EXTRINSIC"
76532,888,6,"EXTRINSIC"
76533,851,2,"EXTRINSIC"
76533,672,2,"EXTRINSIC"
76533,847,2,"EXTRINSIC"
76533,311,2,"EXTRINSIC"
76534,672,2,"EXTRINSIC"
76534,851,2,"EXTRINSIC"
76534,311,2,"EXTRINSIC"
76534,847,2,"EXTRINSIC"
76534,841,2,"EXTRINSIC"
76535,851,6,"EXTRINSIC"
76535,756,6,"EXTRINSIC"
76535,877,6,"EXTRINSIC"
76535,672,6,"EXTRINSIC"
76535,847,6,"EXTRINSIC"
76536,854,6,"EXTRINSIC"
76536,672,6,"EXTRINSIC"
76536,851,6,"EXTRINSIC"
76536,847,6,"EXTRINSIC"
76539,882,6,"EXTRINSIC"
76539,672,6,"EXTRINSIC"
76539,879,6,"EXTRINSIC"
76539,851,6,"EXTRINSIC"
76540,851,6,"EXTRINSIC"
76540,935,6,"EXTRINSIC"
76540,672,6,"EXTRINSIC"
76542,756,2,"EXTRINSIC"
76542,850,2,"EXTRINSIC"
76542,851,2,"EXTRINSIC"
76542,672,2,"EXTRINSIC"
76542,847,2,"EXTRINSIC"
76542,676,2,"EXTRINSIC"
76543,672,6,"EXTRINSIC"
76543,782,6,"EXTRINSIC"
76543,756,6,"EXTRINSIC"
76543,851,6,"EXTRINSIC"
76543,854,6,"EXTRINSIC"
76543,847,6,"EXTRINSIC"
76544,756,6,"EXTRINSIC"
76544,311,6,"EXTRINSIC"
76544,672,6,"EXTRINSIC"
76544,882,6,"EXTRINSIC"
76545,756,2,"EXTRINSIC"
76545,672,2,"EXTRINSIC"
76545,851,2,"EXTRINSIC"
76545,877,2,"EXTRINSIC"
76545,847,2,"EXTRINSIC"
76545,311,2,"EXTRINSIC"
76548,311,6,"EXTRINSIC"
76548,756,6,"EXTRINSIC"
76548,672,6,"EXTRINSIC"
76548,847,6,"EXTRINSIC"
76548,854,6,"EXTRINSIC"
76549,311,2,"EXTRINSIC"
76549,672,2,"EXTRINSIC"
76549,847,2,"EXTRINSIC"
76549,879,2,"EXTRINSIC"
76549,851,2,"EXTRINSIC"
76549,756,2,"EXTRINSIC"
76550,672,6,"EXTRINSIC"
76550,817,6,"EXTRINSIC"
76550,756,6,"EXTRINSIC"
76550,854,6,"EXTRINSIC"
76550,847,2,"EXTRINSIC"
76550,851,2,"EXTRINSIC"
76551,847,6,"EXTRINSIC"
76551,882,6,"EXTRINSIC"
76551,851,6,"EXTRINSIC"
76551,879,6,"EXTRINSIC"
76551,672,6,"EXTRINSIC"
76553,672,2,"EXTRINSIC"
76553,851,2,"EXTRINSIC"
76553,311,2,"EXTRINSIC"
76555,847,6,"EXTRINSIC"
76555,676,6,"EXTRINSIC"
76555,850,6,"EXTRINSIC"
76555,672,6,"EXTRINSIC"
76555,851,6,"EXTRINSIC"
76556,756,6,"EXTRINSIC"
76556,851,6,"EXTRINSIC"
76556,854,6,"EXTRINSIC"
76556,882,6,"EXTRINSIC"
76556,672,6,"EXTRINSIC"
76557,672,2,"EXTRINSIC"
76557,882,2,"EXTRINSIC"
76557,850,2,"EXTRINSIC"
76557,877,2,"EXTRINSIC"
76557,879,2,"EXTRINSIC"
76558,847,2,"EXTRINSIC"
76558,854,2,"EXTRINSIC"
76558,851,2,"EXTRINSIC"
76558,756,2,"EXTRINSIC"
76558,672,2,"EXTRINSIC"
76559,850,6,"EXTRINSIC"
76559,672,6,"EXTRINSIC"
76559,851,6,"EXTRINSIC"
76559,882,6,"EXTRINSIC"
76559,854,6,"EXTRINSIC"
76560,851,6,"EXTRINSIC"
76560,847,6,"EXTRINSIC"
76560,672,6,"EXTRINSIC"
76560,854,6,"EXTRINSIC"
76560,756,6,"EXTRINSIC"
76561,851,2,"EXTRINSIC"
76561,672,2,"EXTRINSIC"
76561,844,2,"EXTRINSIC"
76561,847,2,"EXTRINSIC"
76561,756,2,"EXTRINSIC"
76561,798,2,"EXTRINSIC"
76561,311,2,"EXTRINSIC"
76562,311,2,"EXTRINSIC"
76562,851,2,"EXTRINSIC"
76562,672,2,"EXTRINSIC"
76563,311,6,"EXTRINSIC"
76563,756,6,"EXTRINSIC"
76563,672,6,"EXTRINSIC"
76563,851,6,"EXTRINSIC"
76565,847,2,"EXTRINSIC"
76565,672,2,"EXTRINSIC"
76565,882,2,"EXTRINSIC"
76565,851,2,"EXTRINSIC"
76565,879,2,"EXTRINSIC"
76566,756,2,"EXTRINSIC"
76566,851,2,"EXTRINSIC"
76566,850,2,"EXTRINSIC"
76566,854,2,"EXTRINSIC"
76566,672,2,"EXTRINSIC"
76566,847,6,"EXTRINSIC"
76569,851,2,"EXTRINSIC"
76569,672,2,"EXTRINSIC"
76569,847,2,"EXTRINSIC"
76569,846,2,"EXTRINSIC"
76569,782,2,"EXTRINSIC"
76569,854,2,"EXTRINSIC"
76569,756,5,"EXTRINSIC"
76569,311,2,"EXTRINSIC"
76570,756,2,"EXTRINSIC"
76570,672,2,"EXTRINSIC"
76570,854,2,"EXTRINSIC"
76570,882,2,"EXTRINSIC"
76570,875,2,"EXTRINSIC"
76571,847,6,"EXTRINSIC"
76571,758,6,"EXTRINSIC"
76571,672,6,"EXTRINSIC"
76571,854,6,"EXTRINSIC"
76571,756,6,"EXTRINSIC"
76571,851,6,"EXTRINSIC"
76573,672,2,"EXTRINSIC"
76573,877,2,"EXTRINSIC"
76573,851,2,"EXTRINSIC"
76573,756,2,"EXTRINSIC"
76573,882,2,"EXTRINSIC"
76575,850,6,"EXTRINSIC"
76575,847,6,"EXTRINSIC"
76575,903,6,"EXTRINSIC"
76575,882,6,"EXTRINSIC"
76575,672,6,"EXTRINSIC"
76575,851,6,"EXTRINSIC"
76577,311,4,"EXTRINSIC"
76577,854,2,"EXTRINSIC"
76577,756,2,"EXTRINSIC"
76577,847,2,"EXTRINSIC"
76577,882,2,"EXTRINSIC"
76577,672,2,"EXTRINSIC"
76578,756,5,"EXTRINSIC"
76578,782,5,"EXTRINSIC"
76578,311,5,"EXTRINSIC"
76578,672,5,"EXTRINSIC"
76578,847,5,"EXTRINSIC"
76578,851,5,"EXTRINSIC"
76579,847,6,"EXTRINSIC"
76579,879,6,"EXTRINSIC"
76579,672,2,"EXTRINSIC"
76579,882,6,"EXTRINSIC"
76579,851,6,"EXTRINSIC"
76579,877,6,"EXTRINSIC"
76581,672,2,"EXTRINSIC"
76581,851,2,"EXTRINSIC"
76581,756,2,"EXTRINSIC"
76581,882,2,"EXTRINSIC"
76581,847,2,"EXTRINSIC"
76581,877,2,"EXTRINSIC"
76582,877,5,"EXTRINSIC"
76582,851,5,"EXTRINSIC"
76582,672,5,"EXTRINSIC"
76582,879,5,"EXTRINSIC"
76582,847,5,"EXTRINSIC"
76582,882,5,"EXTRINSIC"
76583,311,6,"EXTRINSIC"
76583,672,6,"EXTRINSIC"
76583,847,6,"EXTRINSIC"
76583,756,6,"EXTRINSIC"
76583,882,6,"EXTRINSIC"
76583,854,6,"EXTRINSIC"
76584,672,6,"EXTRINSIC"
76584,847,6,"EXTRINSIC"
76584,851,6,"EXTRINSIC"
76584,756,6,"EXTRINSIC"
76587,756,6,"EXTRINSIC"
76587,854,6,"EXTRINSIC"
76587,672,6,"EXTRINSIC"
76587,882,6,"EXTRINSIC"
76588,851,6,"EXTRINSIC"
76588,939,6,"EXTRINSIC"
76588,311,6,"EXTRINSIC"
76588,672,6,"EXTRINSIC"
76588,756,6,"EXTRINSIC"
76589,847,2,"EXTRINSIC"
76589,311,2,"EXTRINSIC"
76589,672,2,"EXTRINSIC"
76589,756,2,"EXTRINSIC"
76589,851,2,"EXTRINSIC"
76589,782,2,"EXTRINSIC"
76590,756,5,"EXTRINSIC"
76590,672,5,"EXTRINSIC"
76590,847,5,"EXTRINSIC"
76590,851,5,"EXTRINSIC"
76590,854,5,"EXTRINSIC"
76590,882,5,"EXTRINSIC"
76591,851,6,"EXTRINSIC"
76591,882,6,"EXTRINSIC"
76591,854,6,"EXTRINSIC"
76591,756,6,"EXTRINSIC"
76591,672,6,"EXTRINSIC"
76594,854,5,"EXTRINSIC"
76594,882,5,"EXTRINSIC"
76594,877,5,"EXTRINSIC"
76594,850,5,"EXTRINSIC"
76594,672,5,"EXTRINSIC"
76594,894,5,"EXTRINSIC"
76595,311,6,"EXTRINSIC"
76595,672,6,"EXTRINSIC"
76595,851,6,"EXTRINSIC"
76599,672,6,"EXTRINSIC"
76599,903,6,"EXTRINSIC"
76599,882,6,"EXTRINSIC"
76599,847,6,"EXTRINSIC"
76600,676,6,"EXTRINSIC"
76600,851,6,"EXTRINSIC"
76600,847,6,"EXTRINSIC"
76600,756,6,"EXTRINSIC"
76600,864,6,"EXTRINSIC"
76600,854,6,"EXTRINSIC"
76600,672,6,"EXTRINSIC"
76602,756,5,"EXTRINSIC"
76602,311,5,"EXTRINSIC"
76602,847,5,"EXTRINSIC"
76602,782,5,"EXTRINSIC"
76602,851,5,"EXTRINSIC"
76602,672,5,"EXTRINSIC"
76604,851,6,"EXTRINSIC"
76604,756,6,"EXTRINSIC"
76604,847,6,"EXTRINSIC"
76604,854,6,"EXTRINSIC"
76604,672,6,"EXTRINSIC"
76604,864,6,"EXTRINSIC"
76606,672,5,"EXTRINSIC"
76606,311,5,"EXTRINSIC"
76606,850,5,"EXTRINSIC"
76606,882,5,"EXTRINSIC"
76606,879,5,"EXTRINSIC"
76608,877,2,"EXTRINSIC"
76608,672,6,"EXTRINSIC"
76608,882,3,"EXTRINSIC"
76608,850,6,"EXTRINSIC"
76608,879,6,"EXTRINSIC"
76608,851,6,"EXTRINSIC"
76609,756,2,"EXTRINSIC"
76609,672,2,"EXTRINSIC"
76609,851,2,"EXTRINSIC"
76609,847,2,"EXTRINSIC"
76609,854,2,"EXTRINSIC"
76610,944,5,"EXTRINSIC"
76610,311,5,"EXTRINSIC"
76610,672,5,"EXTRINSIC"
76610,851,5,"EXTRINSIC"
76611,756,6,"EXTRINSIC"
76611,672,6,"EXTRINSIC"
76611,847,6,"EXTRINSIC"
76611,854,6,"EXTRINSIC"
76612,851,6,"EXTRINSIC"
76612,756,6,"EXTRINSIC"
76612,311,6,"EXTRINSIC"
76612,672,6,"EXTRINSIC"
76613,877,2,"EXTRINSIC"
76613,851,2,"EXTRINSIC"
76613,875,2,"EXTRINSIC"
76613,756,2,"EXTRINSIC"
76613,672,2,"EXTRINSIC"
76614,851,5,"EXTRINSIC"
76614,854,5,"EXTRINSIC"
76614,672,5,"EXTRINSIC"
76614,847,5,"EXTRINSIC"
76615,854,6,"EXTRINSIC"
76615,676,6,"EXTRINSIC"
76615,756,6,"EXTRINSIC"
76615,851,6,"EXTRINSIC"
76615,817,6,"EXTRINSIC"
76615,672,4,"EXTRINSIC"
76615,847,6,"EXTRINSIC"
76617,672,2,"EXTRINSIC"
76617,879,2,"EXTRINSIC"
76617,877,2,"EXTRINSIC"
76617,847,2,"EXTRINSIC"
76617,851,2,"EXTRINSIC"
76621,850,2,"EXTRINSIC"
76621,882,6,"EXTRINSIC"
76621,672,2,"EXTRINSIC"
76621,879,2,"EXTRINSIC"
76621,877,2,"EXTRINSIC"
76624,851,6,"EXTRINSIC"
76624,756,6,"EXTRINSIC"
76624,847,6,"EXTRINSIC"
76624,854,6,"EXTRINSIC"
76624,672,6,"EXTRINSIC"
76625,672,2,"EXTRINSIC"
76625,756,2,"EXTRINSIC"
76625,851,2,"EXTRINSIC"
76625,854,2,"EXTRINSIC"
76625,847,2,"EXTRINSIC"
76625,782,2,"EXTRINSIC"
76627,672,6,"EXTRINSIC"
76627,879,6,"EXTRINSIC"
76627,850,6,"EXTRINSIC"
76627,882,6,"EXTRINSIC"
76628,847,6,"EXTRINSIC"
76628,672,6,"EXTRINSIC"
76628,851,6,"EXTRINSIC"
76628,882,6,"EXTRINSIC"
76628,879,6,"EXTRINSIC"
76630,817,5,"EXTRINSIC"
76630,756,5,"EXTRINSIC"
76630,847,5,"EXTRINSIC"
76630,672,5,"EXTRINSIC"
76630,854,5,"EXTRINSIC"
76630,851,5,"EXTRINSIC"
76631,854,6,"EXTRINSIC"
76631,847,6,"EXTRINSIC"
76631,672,6,"EXTRINSIC"
76631,756,6,"EXTRINSIC"
76632,756,6,"EXTRINSIC"
76632,847,6,"EXTRINSIC"
76632,875,6,"EXTRINSIC"
76632,854,6,"EXTRINSIC"
76632,672,6,"EXTRINSIC"
76633,672,2,"EXTRINSIC"
76633,756,2,"EXTRINSIC"
76633,882,2,"EXTRINSIC"
76633,847,2,"EXTRINSIC"
76633,851,2,"EXTRINSIC"
76634,756,5,"EXTRINSIC"
76634,939,2,"EXTRINSIC"
76634,672,5,"EXTRINSIC"
76634,851,5,"EXTRINSIC"
76634,940,2,"EXTRINSIC"
76634,941,5,"EXTRINSIC"
76635,851,6,"EXTRINSIC"
76635,311,6,"EXTRINSIC"
76635,782,6,"EXTRINSIC"
76635,847,6,"EXTRINSIC"
76635,672,6,"EXTRINSIC"
76635,756,6,"EXTRINSIC"
76638,672,5,"EXTRINSIC"
76638,851,5,"EXTRINSIC"
76638,847,5,"EXTRINSIC"
76638,903,5,"EXTRINSIC"
76638,882,5,"EXTRINSIC"
76640,850,6,"EXTRINSIC"
76640,756,6,"EXTRINSIC"
76640,847,6,"EXTRINSIC"
76640,672,6,"EXTRINSIC"
76640,851,6,"EXTRINSIC"
76641,672,6,"EXTRINSIC"
76641,882,2,"EXTRINSIC"
76641,756,2,"EXTRINSIC"
76641,851,2,"EXTRINSIC"
76641,847,2,"EXTRINSIC"
76643,756,6,"EXTRINSIC"
76643,672,6,"EXTRINSIC"
76643,854,6,"EXTRINSIC"
76643,864,6,"EXTRINSIC"
76643,851,6,"EXTRINSIC"
76643,847,6,"EXTRINSIC"
76646,851,5,"EXTRINSIC"
76646,756,5,"EXTRINSIC"
76646,877,5,"EXTRINSIC"
76646,672,5,"EXTRINSIC"
76646,882,5,"EXTRINSIC"
76648,672,6,"EXTRINSIC"
76648,756,6,"EXTRINSIC"
76648,847,6,"EXTRINSIC"
76648,850,6,"EXTRINSIC"
76648,854,6,"EXTRINSIC"
76648,676,6,"EXTRINSIC"
76649,877,2,"EXTRINSIC"
76649,851,2,"EXTRINSIC"
76649,756,2,"EXTRINSIC"
76649,672,2,"EXTRINSIC"
76649,882,2,"EXTRINSIC"
76650,854,5,"EXTRINSIC"
76650,873,5,"EXTRINSIC"
76650,756,5,"EXTRINSIC"
76650,672,5,"EXTRINSIC"
76650,847,5,"EXTRINSIC"
76650,676,5,"EXTRINSIC"
76651,672,6,"EXTRINSIC"
76651,847,6,"EXTRINSIC"
76651,851,6,"EXTRINSIC"
76651,850,6,"EXTRINSIC"
76651,882,6,"EXTRINSIC"
76652,311,6,"EXTRINSIC"
76652,756,6,"EXTRINSIC"
76652,672,6,"EXTRINSIC"
76652,851,6,"EXTRINSIC"
76653,864,2,"EXTRINSIC"
76653,851,2,"EXTRINSIC"
76653,672,2,"EXTRINSIC"
76653,847,2,"EXTRINSIC"
76653,756,2,"EXTRINSIC"
76653,854,2,"EXTRINSIC"
76654,850,5,"EXTRINSIC"
76654,903,5,"EXTRINSIC"
76654,851,5,"EXTRINSIC"
76654,847,5,"EXTRINSIC"
76654,672,5,"EXTRINSIC"
76654,882,5,"EXTRINSIC"
76655,935,6,"EXTRINSIC"
76655,672,6,"EXTRINSIC"
76655,311,6,"EXTRINSIC"
76655,13,6,"EXTRINSIC"
76655,851,6,"EXTRINSIC"
76656,847,6,"EXTRINSIC"
76656,676,6,"EXTRINSIC"
76656,851,6,"EXTRINSIC"
76656,311,6,"EXTRINSIC"
76656,850,6,"EXTRINSIC"
76656,672,6,"EXTRINSIC"
76657,851,2,"EXTRINSIC"
76657,756,2,"EXTRINSIC"
76657,847,2,"EXTRINSIC"
76657,672,2,"EXTRINSIC"
76657,854,2,"EXTRINSIC"
76657,676,2,"EXTRINSIC"
76657,864,2,"EXTRINSIC"
76658,672,5,"EXTRINSIC"
76658,854,5,"EXTRINSIC"
76658,851,5,"EXTRINSIC"
76658,847,5,"EXTRINSIC"
76658,756,5,"EXTRINSIC"
76660,847,6,"EXTRINSIC"
76660,672,6,"EXTRINSIC"
76660,882,6,"EXTRINSIC"
76660,903,6,"EXTRINSIC"
76662,854,5,"EXTRINSIC"
76662,847,5,"EXTRINSIC"
76662,851,5,"EXTRINSIC"
76662,672,5,"EXTRINSIC"
76662,756,5,"EXTRINSIC"
76663,756,6,"EXTRINSIC"
76663,850,6,"EXTRINSIC"
76663,847,6,"EXTRINSIC"
76663,851,6,"EXTRINSIC"
76663,672,6,"EXTRINSIC"
76664,756,6,"EXTRINSIC"
76664,672,6,"EXTRINSIC"
76664,919,6,"EXTRINSIC"
76664,851,6,"EXTRINSIC"
76665,672,2,"EXTRINSIC"
76665,851,2,"EXTRINSIC"
76665,879,2,"EXTRINSIC"
76665,882,2,"EXTRINSIC"
76665,854,2,"EXTRINSIC"
76665,847,2,"EXTRINSIC"
76666,847,5,"EXTRINSIC"
76666,851,5,"EXTRINSIC"
76666,672,5,"EXTRINSIC"
76666,882,5,"EXTRINSIC"
76666,879,5,"EXTRINSIC"
76667,851,6,"EXTRINSIC"
76667,756,6,"EXTRINSIC"
76667,672,6,"EXTRINSIC"
76667,882,6,"EXTRINSIC"
76667,847,6,"EXTRINSIC"
76668,882,6,"EXTRINSIC"
76668,311,6,"EXTRINSIC"
76668,672,6,"EXTRINSIC"
76668,854,6,"EXTRINSIC"
76668,851,6,"EXTRINSIC"
76669,756,2,"EXTRINSIC"
76669,882,2,"EXTRINSIC"
76669,854,2,"EXTRINSIC"
76669,851,2,"EXTRINSIC"
76669,672,2,"EXTRINSIC"
76670,854,5,"EXTRINSIC"
76670,864,5,"EXTRINSIC"
76670,847,5,"EXTRINSIC"
76670,672,5,"EXTRINSIC"
76670,756,5,"EXTRINSIC"
76671,879,6,"EXTRINSIC"
76671,672,6,"EXTRINSIC"
76671,882,6,"EXTRINSIC"
76671,311,6,"EXTRINSIC"
76671,877,6,"EXTRINSIC"
76671,850,6,"EXTRINSIC"
76672,672,6,"EXTRINSIC"
76672,756,6,"EXTRINSIC"
76672,851,6,"EXTRINSIC"
76672,847,6,"EXTRINSIC"
76672,854,6,"EXTRINSIC"
76674,672,5,"EXTRINSIC"
76674,882,5,"EXTRINSIC"
76674,879,5,"EXTRINSIC"
76674,847,5,"EXTRINSIC"
76674,851,5,"EXTRINSIC"
76676,756,6,"EXTRINSIC"
76676,311,6,"EXTRINSIC"
76676,672,6,"EXTRINSIC"
76676,851,6,"EXTRINSIC"
76677,672,2,"EXTRINSIC"
76677,311,2,"EXTRINSIC"
76677,756,2,"EXTRINSIC"
76677,879,2,"EXTRINSIC"
76677,851,2,"EXTRINSIC"
76677,847,2,"EXTRINSIC"
76677,882,2,"EXTRINSIC"
76678,672,2,"EXTRINSIC"
76678,851,5,"EXTRINSIC"
76678,311,5,"EXTRINSIC"
76679,851,6,"EXTRINSIC"
76679,311,6,"EXTRINSIC"
76679,672,6,"EXTRINSIC"
76679,756,6,"EXTRINSIC"
76679,847,6,"EXTRINSIC"
76682,311,5,"EXTRINSIC"
76682,756,5,"EXTRINSIC"
76682,847,5,"EXTRINSIC"
76682,851,5,"EXTRINSIC"
76682,672,5,"EXTRINSIC"
76684,850,6,"EXTRINSIC"
76684,756,6,"EXTRINSIC"
76684,847,6,"EXTRINSIC"
76684,854,6,"EXTRINSIC"
76684,672,6,"EXTRINSIC"
76685,756,2,"EXTRINSIC"
76685,672,2,"EXTRINSIC"
76685,851,2,"EXTRINSIC"
76685,877,2,"EXTRINSIC"
76687,672,6,"EXTRINSIC"
76687,847,6,"EXTRINSIC"
76687,882,6,"EXTRINSIC"
76687,903,6,"EXTRINSIC"
76688,672,6,"EXTRINSIC"
76688,850,6,"EXTRINSIC"
76688,713,6,"EXTRINSIC"
76688,854,6,"EXTRINSIC"
76688,882,6,"EXTRINSIC"
76691,672,6,"EXTRINSIC"
76691,882,6,"EXTRINSIC"
76691,877,6,"EXTRINSIC"
76691,756,6,"EXTRINSIC"
76691,875,6,"EXTRINSIC"
76691,854,6,"EXTRINSIC"
76694,882,5,"EXTRINSIC"
76694,851,5,"EXTRINSIC"
76694,672,5,"EXTRINSIC"
76694,847,5,"EXTRINSIC"
76694,756,5,"EXTRINSIC"
76694,854,5,"EXTRINSIC"
76695,854,6,"EXTRINSIC"
76695,851,6,"EXTRINSIC"
76695,672,6,"EXTRINSIC"
76695,817,6,"EXTRINSIC"
76695,847,6,"EXTRINSIC"
76695,756,6,"EXTRINSIC"
76697,850,2,"EXTRINSIC"
76697,847,2,"EXTRINSIC"
76697,672,2,"EXTRINSIC"
76697,851,2,"EXTRINSIC"
76697,882,2,"EXTRINSIC"
76698,311,5,"EXTRINSIC"
76698,851,5,"EXTRINSIC"
76698,672,5,"EXTRINSIC"
76699,672,4,"EXTRINSIC"
76699,756,6,"EXTRINSIC"
76699,851,6,"EXTRINSIC"
76699,850,6,"EXTRINSIC"
76699,847,6,"EXTRINSIC"
76700,756,6,"EXTRINSIC"
76700,882,6,"EXTRINSIC"
76700,850,6,"EXTRINSIC"
76700,877,6,"EXTRINSIC"
76700,672,6,"EXTRINSIC"
76701,851,2,"EXTRINSIC"
